StudyArea,Plot,Uplot,Date,Jday,Season,Year,Occasion,Board,SVL1,TL1,SVL2,TL2,Sex,Morph,New/Recap,Mark1,Mark2,MarkFinal,Umark,Snout,NumberEggs,Notes
Patuxent,Plot B,Patuxent_Plot B,4/29/2015,118,Spring,2015,,E4,32,63,33,64,F,L,R,bxxxxo,1,bxxxxo,Patuxent_Plot B_bxxxxo,-,,B in P1 very faint
Patuxent,Plot C,Patuxent_Plot C,4/29/2015,118,Spring,2015,,B7,30,59,29,60,F,L,N,oorxbx,-,oorxbx,Patuxent_Plot C_oorxbx,-,,
Patuxent,Plot C,Patuxent_Plot C,4/29/2015,118,Spring,2015,,C10,43,88,40,83,F,S,R,xyxbbx,1,xyxbbx,Patuxent_Plot C_xyxbbx,-,9,
Patuxent,Plot C,Patuxent_Plot C,4/29/2015,118,Spring,2015,,C9,43,90,43,89,M,S,R,xrbbbx,1,xrbbbx,Patuxent_Plot C_xrbbbx,cirri,,B in P3 down side
Patuxent,Plot D,Patuxent_Plot D,4/29/2015,118,Spring,2015,,C1,39,79,40,79,F,S,R,xoooox,1,xoooox,Patuxent_Plot D_xoooox,-,,
Patuxent,Plot D,Patuxent_Plot D,4/29/2015,118,Spring,2015,,E1,35,65,35,65,F,S,N,xyxrox,-,xyxrox,Patuxent_Plot D_xyxrox,-,,
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,A1,47,79,46,80,F,S,R,xrbyxx,b(br)byxx,x(br)byxx,Patuxent_Plot E_x(br)byxx,-,7,Obs. 3 confirmed by Obs. 4; B in P3 2 marks; Regrowing 15% of tail
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,A5,42,75,42,78,F,L,R,xxyxxy,1,xxyxxy,Patuxent_Plot E_xxyxxy,-,10,Y in P3 in throat; Y in P6 faint and near vent; Regrowing 20% of tail.
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,A6,38,73,35,74,M,S,R,xxyoxy,1,xxyoxy,Patuxent_Plot E_xxyoxy,cirri,,Regrowing 10% of tail
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,A8,41,73,41,74,F,L,R,xxboxy,1,xxboxy,Patuxent_Plot E_xxboxy,-,8,
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,B2,39,46,39,46,M,S,R,bxxbxy,1,bxxbxy,Patuxent_Plot E_bxxbxy,cirri,,Missing 80% of tail
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,C10,36,78,39,79,M,S,N,xorrxy,-,xorrxy,Patuxent_Plot E_xorrxy,cirri,,
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,C8,40,78,42,79,M,L,R,yxxoxx,1,yxxoxx,Patuxent_Plot E_yxxoxx,cirri,,
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,D1,37,64,35,65,U,L,N,rxxyxy,-,rxxyxy,Patuxent_Plot E_rxxyxy,-,,
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,D4,31,58,30,61,U,S,R,xbxxxy,xbbxxy,xbbxxy,Patuxent_Plot E_xbbxxy,-,,B in P3 very faint; B in P2 2 faint marks.
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,D6,40,73,38,74,M,L,R,xyxoxy,1,xyxoxy,Patuxent_Plot E_xyxoxy,cirri,,Missing 10% of tail
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,D9,28,42,27,45,U,L,N,xyxxxy,-,xyxxxy,Patuxent_Plot E_xyxxxy,-,,Y in P6 in leg; Regrowing tail tip
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,E4,31,43,30,41,U,L,N,xyyxxy,-,xyyxxy,Patuxent_Plot E_xyyxxy,-,,Missing 40% of tail
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,E5,28,43,29,42,U,S,N,rxxxxy,-,rxxxxy,Patuxent_Plot E_rxxxxy,-,,Regrowing tail tip
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,E5,37,72,38,72,F,S,N,rxxoxy,-,rxxoxy,Patuxent_Plot E_rxxoxy,-,,
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,E6,43,61,41,63,M,S,R,rxryxx,1,rxryxx,Patuxent_Plot E_rxryxx,cirri,,Regrowing 40% of tail
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,E8,48,91,47,92,F,S,R,yrxrxx,yrrrxx,yrrrxx,Patuxent_Plot E_yrrrxx,-,8,
Patuxent,Plot E,Patuxent_Plot E,4/29/2015,118,Spring,2015,,E8,27,41,27,41,U,L,N,oxxxxy,-,oxxxxy,Patuxent_Plot E_oxxxxy,-,,
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,A1,27,49,27,49,U,L,N,xxroxb,-,xxroxb,Patuxent_Plot F_xxroxb,-,,B in P6 two marks
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,A2,28,48,26,49,U,S,N,xxryxb,-,xxryxb,Patuxent_Plot F_xxryxb,-,,
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,A2,40,63,38,67,M,S,R,xyxrxx,1,xyxrxx,Patuxent_Plot F_xyxrxx,cirri,,Regrowing 15% of tail
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,A2,27,38,28,38,U,L,R,bxoxxb,1,bxoxxb,Patuxent_Plot F_bxoxxb,-,,Regrowing 60% of tail
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,A5,46,82,45,82,M,L,R,brrrxx,1,brrrxx,Patuxent_Plot F_brrrxx,cirri,,B in P1 small; Missing 15% of tail
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,A8,30,47,30,47,U,S,R,xxbxxb,1,xxbxxb,Patuxent_Plot F_xxbxxb,-,,B in P3 partly in leg; Regrowing tail tip
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,B3,27,42,26,42,U,S,N,xxrbxb,-,xxrbxb,Patuxent_Plot F_xxrbxb,-,,
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,C2,45,80,44,79,M,L,R,x(oy)xoxx,1,x(oy)xoxx,Patuxent_Plot F_x(oy)xoxx,cirri,,O's in P2 deep ventral and mobile; O in P4 dorsal
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,C5,44,76,42,76,M,L,R,xxyyxx,x(yr)yyxx,xyyyxx,Patuxent_Plot F_xyyyxx,cirri,,Obs. 4 agreed with Obs. 2; Y in P3 two small marks down side; Missing tail tip
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,D4,41,72,39,72,F,S,N,xoorxb,-,xoorxb,Patuxent_Plot F_xoorxb,-,,Regrowing tail tip
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,D4,25,41,25,40,U,S,R,boxoxb,1,boxoxb,Patuxent_Plot F_boxoxb,-,,Stray O and faint B ventral between rear legs; Missing tail tip
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,E1,37,72,37,72,F,S,R,bxxoxb,1,bxxoxb,Patuxent_Plot F_bxxoxb,-,,O in P4 very faint and small
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,E10,32,43,32,41,U,L,N,xoooxb,-,xoooxb,Patuxent_Plot F_xoooxb,-,,Missing 40% of tail
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,E2,41,82,43,83,M,S,R,xrrrxb,1,xrrrxb,Patuxent_Plot F_xrrrxb,cirri,,Some fragmented R near P5
Patuxent,Plot F,Patuxent_Plot F,4/30/2015,119,Spring,2015,,E4,34,59,32,58,U,L,N,xooyxb,-,xooyxb,Patuxent_Plot F_xooyxb,-,,
Patuxent,Plot A,Patuxent_Plot A,5/20/2015,139,Spring,2015,,B1,25,48,26,47,U,S,R,rxooxr,1,rxooxr,Patuxent_Plot A_rxooxr,-,,
Patuxent,Plot A,Patuxent_Plot A,5/20/2015,139,Spring,2015,,B4,29,50,28,50,U,S,R,oxbxxr,oxxxxr,oxbxxr,Patuxent_Plot A_oxbxxr,-,,B in P3 very small; O in P1 more on dorsal side; B in P3 remarked medially
Patuxent,Plot A,Patuxent_Plot A,5/20/2015,139,Spring,2015,,E4,24,26,25,26,U,S,R,xrbxxr,1,xrbxxr,Patuxent_Plot A_xrbxxr,-,,Missing 95% of tail
Patuxent,Plot B,Patuxent_Plot B,5/20/2015,139,Spring,2015,,A10,27,44,24,43,U,S,R,xxxyxo,1,xxxyxo,Patuxent_Plot B_xxxyxo,-,,Regrowing tail tip
Patuxent,Plot B,Patuxent_Plot B,5/20/2015,139,Spring,2015,,B6,26,47,26,48,U,S,N,oxxbxo,-,oxxbxo,Patuxent_Plot B_oxxbxo,-,,O in P1 may be mobile; B in P4 large; autonomized 50% of tail in bag.
Patuxent,Plot E,Patuxent_Plot E,5/20/2015,139,Spring,2015,,E10,28,31,24,29,U,L,N,xybxxy,-,xybxxy,Patuxent_Plot E_xybxxy,-,,B in P3 long large mark
Patuxent,Plot F,Patuxent_Plot F,5/20/2015,139,Spring,2015,,B3,29,51,29,49,U,L,R,bxxyxb,1,bxxyxb,Patuxent_Plot F_bxxyxb,-,,
Patuxent,Plot F,Patuxent_Plot F,5/20/2015,139,Spring,2015,,C4,29,46,25,46,U,S,R,boxoxb,1,boxoxb,Patuxent_Plot F_boxoxb,-,,
Patuxent,Plot A,Patuxent_Plot A,9/25/2015,267,Fall,2015,,D5,15,24,15,24,U,L,N,orxxxr,-,orxxxr,Patuxent_Plot A_orxxxr,-,,tail tip is missing
Patuxent,Plot B,Patuxent_Plot B,9/25/2015,267,Fall,2015,,E1,30,58,30,58,U,L,R,x(rb)rxxo,1,x(rb)rxxo,Patuxent_Plot B_x(rb)rxxo,-,,B in P2 partly in leg; O in P6 is very small; being remarked today 
Patuxent,Plot C,Patuxent_Plot C,9/25/2015,267,Fall,2015,,A1,18,29,17,28,U,L,N,xrxxbx,-,xrxxbx,Patuxent_Plot C_xrxxbx,-,,
Patuxent,Plot E,Patuxent_Plot E,9/25/2015,267,Fall,2015,,E9,32,64,33,63,U,L,R,xyxxxy,1,xyxxxy,Patuxent_Plot E_xyxxxy,-,,Y in P2 is 1 large mark with many small; Y in P6 is 2 marks (1 is in the leg)
Patuxent,Plot F,Patuxent_Plot F,9/25/2015,267,Fall,2015,,C3,28,50,29,50,U,S,N,xoobxb,-,xoobxb,Patuxent_Plot F_xoobxb,-,,O in P3 is further down lateral side 
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,A2,44,84,44,82,F,S,R,xybrxr,1,xybrxr,Patuxent_Plot A_xybrxr,-,5,B in P3 is small
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,A3,26,47,26,45,U,L,N,yrrxxr,-,yrrxxr,Patuxent_Plot A_yrrxxr,-,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,A4,36,66,36,71,M,S,R,royxxx,1,royxxx,Patuxent_Plot A_royxxx,cirri,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,A5,27,30,18,22,U,S,N,yrxyxr,-,yrxyxr,Patuxent_Plot A_yrxyxr,-,,missing 50% of tail 
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,A5,27,51,27,51,U,S,N,obxxxr,-,obxxxr,Patuxent_Plot A_obxxxr,-,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,A6,43,87,43,86,F,S,R,ooyxxo,rryxxr,rryyxx,Patuxent_Plot A_rryyxx,-,,Obs. 4 agreed with Obs. 2; Y in P3 floating in middle of side
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,A7,43,57,43,57,F,S,R,xyybxx,xyybxr,xyybxr,Patuxent_Plot A_xyybxr,-,,missing 30% of tail 
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,A9,35,66,34,68,U,S,R,oybxxx,xxbxxy,xxbxxy,Patuxent_Plot A_xxbxxy,-,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,B1,39,76,39,77,M,L,R,xxxoxx,1,xxxoxx,Patuxent_Plot A_xxxoxx,cirri,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,B10,37,69,34,71,M,S,R,roxxrr,roxxrr,rorxxr,Patuxent_Plot A_rorxxr,-,,testes; obs 4 rooxrr; obs 5 agrees with obs 2; O in P2 is small; R in P6 is small
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,B2,31,53,31,53,U,L,R,xrrxxr,1,xrrxxr,Patuxent_Plot A_xrrxxr,-,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,B3,28,53,28,49,U,L,N,yxxoxr,-,yxxoxr,Patuxent_Plot A_yxxoxr,-,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,B6,32,60,32,59,U,L,N,ooxxxr,-,ooxxxr,Patuxent_Plot A_ooxxxr,-,,R in P6 in leg 
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,B7,41,77,40,80,M,S,R,oxxrxr,1,oxxrxr,Patuxent_Plot A_oxxrxr,cirri,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,C7,41,82,39,82,F,S,R,xxyxxr,1,xxyxxr,Patuxent_Plot A_xxyxxr,-,5,Y in P3 small and in armpit
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,C8,36,70,35,68,M,L,N,yxxrxr,-,yxxrxr,Patuxent_Plot A_yxxrxr,cirri,,Testes; Y in P1 is more dorsal; R in P6 is long 
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,D1,31,57,31,56,U,S,N,oyxxxr,-,oyxxxr,Patuxent_Plot A_oyxxxr,-,,Y in P2 is 2 marks
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,D3,30,46,26,49,U,L,N,yxoxxr,-,yxoxxr,Patuxent_Plot A_yxoxxr,-,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,E3,36,62,34,61,M,S,R,rrbxxx,1,rrbxxx,Patuxent_Plot A_rrbxxx,cirri,,Testes; R in P2 in leg; B in P3 in chin & floater on side
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,E6,17,23,16,23,U,S,N,yxrxxr,-,yxrxxr,Patuxent_Plot A_yxrxxr,-,,regrowing tail tip
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,E7,20,33,18,30,U,L,N,yxxbxr,-,yxxbxr,Patuxent_Plot A_yxxbxr,-,,
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,E8,36,66,36,70,M,S,R,xorxxr,1,xorxxr,Patuxent_Plot A_xorxxr,-,,testes; R in P3 is faint 
Patuxent,Plot A,Patuxent_Plot A,10/13/2015,285,Fall,2015,,E9,35,61,35,61,M,S,R,xoxoxo,xrxrxr,xrxrxr,Patuxent_Plot A_xrxrxr,cirri,,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,A3,34,54,34,52,M,S,N,xboxxo,-,xboxxo,Patuxent_Plot B_xboxxo,cirri,,Testes; B in P2 is big & several loose B in cavity
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,A4,39,78,39,77,M,S,R,xxxyxo,1,xxxyxo,Patuxent_Plot B_xxxyxo,cirri,,testes
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,A6,44,82,42,84,M,L,R,xoybxx,1,xoybxx,Patuxent_Plot B_xoybxx,cirri,,O in P2 is 3 small marks in leg; Y in P3 has 1 mark toward middle; +1 Y in vent
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,A8,41,79,44,78,M,L,N,oxrxxo,-,oxrxxo,Patuxent_Plot B_oxrxxo,cirri,,testes
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,A9,44,75,43,74,M,L,R,xybbxo,xyb(bo)xo,xyb(bo)xo,Patuxent_Plot B_xyb(bo)xo,cirri,,O in P4 is small and multiple; O in P6 is very small
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,A9,47,92,47,93,F,S,R,xyxbxo,1,xyxbxo,Patuxent_Plot B_xyxbxo,-,,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,B1,40,72,39,70,F,L,N,xxrrxo,-,xxrrxo,Patuxent_Plot B_xxrrxo,-,,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,B10,33,60,34,59,F,L,N,xxroxo,-,xxroxo,Patuxent_Plot B_xxroxo,-,,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,B4,33,54,31,53,U,L,R,rxxxyx,rxxyxx,rxxyxx,Patuxent_Plot B_rxxyxx,-,,Y in P4 has one mark in leg and one in side
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,B8,26,43,25,44,U,S,N,ybxxxo,-,ybxxxo,Patuxent_Plot B_ybxxxo,-,,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,B9,40,79,39,80,F,S,R,xxybxo,1,xxybxo,Patuxent_Plot B_xxybxo,-,7,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,D10,45,92,45,94,F,S,R,xbbbxo,1,xbbbxo,Patuxent_Plot B_xbbbxo,-,6,B in P3 toward middle
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,D4,32,61,31,61,U,S,N,xbyxxo,-,xbyxxo,Patuxent_Plot B_xbyxxo,-,,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,D5,31,61,30,60,U,L,N,xyoxxo,-,xyoxxo,Patuxent_Plot B_xyoxxo,-,,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,D9,40,76,40,74,M,S,R,xbxbxo,1,xbxbxo,Patuxent_Plot B_xbxbxo,cirri,,Testes; B in P2 & P4 both very ventral & multiple small marks; O in P6 in vent
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,E6,35,69,36,67,F,L,R,xxyxxo,1,xxyxxo,Patuxent_Plot B_xxyxxo,-,,Y in P3 is dorsal 
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,E8,30,51,30,53,U,S,N,oxoxxo,-,oxoxxo,Patuxent_Plot B_oxoxxo,-,,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,E9,38,74,38,74,F,S,N,oxyxxo,1,oxyxxo,Patuxent_Plot B_oxyxxo,-,3,
Patuxent,Plot B,Patuxent_Plot B,10/13/2015,285,Fall,2015,,E9,30,47,29,45,U,L,R,xoxyxr,xoxyxo,xoxyxr,Patuxent_Plot B_xoxyxr,-,,Missing 20% of tail
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,A6,41,78,40,78,M,S,N,xboxbx,-,xboxbx,Patuxent_Plot C_xboxbx,cirri,,
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,A8,38,69,37,68,F,L,R,ooxxbx,1,ooxxbx,Patuxent_Plot C_ooxxbx,-,5,B in P5 is 2 small marks
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,B3,33,61,32,62,U,S,N,xbrxbx,-,xbrxbx,Patuxent_Plot C_xbrxbx,-,,
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,B7,43,79,42,79,M,L,R,xxbxbx,xxbrbx,xxbrbx,Patuxent_Plot C_xxbrbx,cirri,,testes; all marks are faint
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,B8,51,98,51,97,F,S,R,rrrrbx,rroobx,oro(bo)bx,Patuxent_Plot C_oro(bo)bx,-,8,Obs. 4 agrees with Obs 3; O in P1 is faint & tiny; (BO) in P4 deep; B in P5 faint & may be mobile
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,B8,46,87,46,86,M,S,R,xxybxx,1,xxybxx,Patuxent_Plot C_xxybxx,cirri,,testes
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,C1,43,78,44,78,F,S,R,xxxxbx,1,xxxxbx,Patuxent_Plot C_xxxxbx,-,5,
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,C4,36,75,36,75,M,S,R,xoxbxx,xbxoxx,xbxoxx,Patuxent_Plot C_xbxoxx,cirri,,testes
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,C6,40,72,41,71,M,L,R,xxxyxx,1,xxxyxx,Patuxent_Plot C_xxxyxx,cirri,,
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,D5,42,86,43,85,F,S,N,xbbxbx,-,xbbxbx,Patuxent_Plot C_xbbxbx,-,5,B in P2 has 2 marks; 1 mobile
Patuxent,Plot C,Patuxent_Plot C,10/13/2015,285,Fall,2015,,D8,41,77,41,75,F,L,N,xbyxbx,-,xbyxbx,Patuxent_Plot C_xbyxbx,-,2,B in P2 has 2 marks; 1 mobile; B in P5 is long thin mark 
Patuxent,Plot D,Patuxent_Plot D,10/13/2015,285,Fall,2015,,A10,40,82,41,81,F,S,R,bxxrxx,1,bxxrxx,Patuxent_Plot D_bxxrxx,-,5,
Patuxent,Plot D,Patuxent_Plot D,10/13/2015,285,Fall,2015,,D1,40,77,40,70,M,S,N,xxbbox,-,xxbbox,Patuxent_Plot D_xxbbox,cirri,,testes
Patuxent,Plot D,Patuxent_Plot D,10/13/2015,285,Fall,2015,,D7,30,49,29,50,U,S,N,xxooox,-,xxooox,Patuxent_Plot D_xxooox,-,,Missing tail tip
Patuxent,Plot D,Patuxent_Plot D,10/13/2015,285,Fall,2015,,E8,43,84,41,87,M,S,R,xoryox,xooyox,xoryox,Patuxent_Plot D_xoryox,cirri,,testes
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,A6,42,76,42,81,M,S,R,xxyrxy,xxyoxy,xxyoxy,Patuxent_Plot E_xxyoxy,cirri,,testes
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,B4,33,62,32,61,U,L,N,xbxoxy,-,xbxoxy,Patuxent_Plot E_xbxoxy,-,,
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,B5,28,52,30,50,U,S,N,xbrxxy,-,xbrxxy,Patuxent_Plot E_xbrxxy,-,,
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,B7,43,78,44,77,M,L,N,xoroxy,-,xoroxy,Patuxent_Plot E_xoroxy,cirri,,R in P3 is in leg
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,B9,41,65,40,65,M,S,R,bxxbxy,1,bxxbxy,Patuxent_Plot E_bxxbxy,cirri,,testes; Y in P6 is very faint
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,C10,43,83,42,85,F,S,R,xxbyxy,1,xxbyxy,Patuxent_Plot E_xxbyxy,-,7,
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,C4,40,73,39,73,M,L,R,xbbxxx,rbbxxx,xbbxxx,Patuxent_Plot E_xbbxxx,cirri,,testes; B in P2 is dorsal; R is floating around near P4-6 in vent
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,C5,45,65,45,64,F,L,R,rorxxx,xorxxx(yr),xorxxx(yr),Patuxent_Plot E_xorxxx(yr),-,,Regrowing 50% of tail; R in P3 is light; (YR) is floating
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,C7,28,44,28,44,U,S,R,xyrxxy,1,xyrxxy,Patuxent_Plot E_xyrxxy,-,,missing tail tip
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,D2,38,69,38,71,M,S,R,xrbbxy,1,xrbbxy,Patuxent_Plot E_xrbbxy,cirri,,testes
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,D4,36,67,36,67,F,S,R,xbbxxy,1,xbbxxy,Patuxent_Plot E_xbbxxy,-,7,B in P2 & P3 are very faint
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,D6,21,31,21,31,U,S,N,yxxxxy,-,yxxxxy,Patuxent_Plot E_yxxxxy,-,,
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,E1,39,72,39,71,F,S,N,xxrrxy,-,xxrrxy,Patuxent_Plot E_xxrrxy,-,,
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,E10,33,66,34,65,F,L,N,xbxyxy,-,xbxyxy,Patuxent_Plot E_xbxyxy,-,,
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,E4,40,76,40,76,M,S,R,oxxbxo,rrxbxx,oxbbxo,Patuxent_Plot E_oxbbxo,cirri,,Testes; Observer 4 agrees with Obs. 1; B in P3 and P4 has many marks; O in P1 down side; O in P6 is mobile 
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,E6,41,80,43,81,F,L,R,xbxxxb,xbxyxb,xbxyxb,Patuxent_Plot E_xbxyxb,-,,Y in P4 is small with extra mark near vent 
Patuxent,Plot E,Patuxent_Plot E,10/13/2015,285,Fall,2015,,E8,43,87,43,89,F,S,R,yrrrxx,1,yrrrxx,Patuxent_Plot E_yrrrxx,-,5,Y in P1 is 2 marks; R in P4 is deep
Patuxent,Plot F,Patuxent_Plot F,10/13/2015,285,Fall,2015,,A1,40,78,41,79,F,L,R,xbxoxb,1,xbxoxb,Patuxent_Plot F_xbxoxb,-,4,
Patuxent,Plot F,Patuxent_Plot F,10/13/2015,285,Fall,2015,,A1,37,76,38,76,M,L,N,xxoyxb,-,xxoyxb,Patuxent_Plot F_xxoyxb,cirri,,testes; O in P3 more ventral
Patuxent,Plot F,Patuxent_Plot F,10/13/2015,285,Fall,2015,,A10,46,74,47,74,F,L,R,xxrxxx,1,xxrxxx,Patuxent_Plot F_xxrxxx,-,,"R in P3 has 2 marks, missing tail tip "
Patuxent,Plot F,Patuxent_Plot F,10/13/2015,285,Fall,2015,,A2,42,80,41,81,F,S,N,xxorxb,-,xxorxb,Patuxent_Plot F_xxorxb,-,,
Patuxent,Plot F,Patuxent_Plot F,10/13/2015,285,Fall,2015,,A3,40,65,39,65,F,L,R,xyxoxb,1,xyxoxb,Patuxent_Plot F_xyxoxb,-,6,
Patuxent,Plot F,Patuxent_Plot F,10/13/2015,285,Fall,2015,,A4,44,93,44,93,F,S,R,brrrxx,1,brrrxx,Patuxent_Plot F_brrrxx,-,5,B in P1 has 2 marks
Patuxent,Plot F,Patuxent_Plot F,10/13/2015,285,Fall,2015,,A4,46,88,43,87,M,L,R,brrrxx,1,brrrxx,Patuxent_Plot F_brrrxx,cirri,,testes; B in P1 is small 
